,tweet,label
2921,#JoeBiden isn’t trending on Twitter for meeting with Burisma. How convenient.  #censorship is out of control. Google #HunterBiden and see why comes up.,politics
1751,6200!!😳😳 For u @POTUS #TrumpAttacksBlackWomen #Trump2020 #TrumpIsALaughingStock #Trump #COVIDIOTS #COVID19 #COVID #BidenTownHall #BidenHarrisToSaveAmerica #Biden #VOTE #VoteBlueDownBallot #VoteBlueToSaveAmerica #ACBHearings #GOP #GOPHypocrisy #BarronTrump #BoycottNBC https://t.co/H6Fsnig1zx,politics
4723,"In 2013, the famous footballer, Cristiano Ronaldo, refused to exchange shirts with an Israeli player in order to support the Palestinian issue.
#WorldCup2022
#RaisePalestineFlag 🇵🇸
#PalestinianDream",sport
788,https://t.co/WovJm4yHkZ #censorship #biden #HunterBidenEmails #Burisma,politics
6787,let me hear thy hammer .,other
7019,hey ladies as am i is U68 back yet PART hey PART JOIN U121 is missing a B in her name and i do n't complain about things being hard very often .,other
638,"Bad Decisions: The Joe Biden Story
Re-airing 11:00 PM est

#JoeBiden spent almost a half-century at the very top of Washington Politics. An experienced insider, he also became known for some of the WORST DECISIONS EVER MADE. #KamalaHarris #VOTE #MAGA 

https://t.co/kixih0Y7e6 https://t.co/G1D5EaWwH5",politics
7311,"For many years of her life she had had two sons ; but the crime and annihilation of Edward a few weeks ago , had robbed her of one ; the similar annihilation of Robert had left her for a fortnight without any ; and now , by the resuscitation of Edward , she had one again .",other
5156,Co Wy robicie ? Hey Qatar What are you doing? 😅 #Qatar2022 #QATECU #WorldCup2022 #WorldcupQatar2022,sport
3619,I will be watching soccer for the next month 😁 #WorldCup2022,sport
3684,i cant believe benzema is missing his last world cup #WorldCup2022 https://t.co/B8N2YvsMSP,sport
5800,#WorldCup2022  chaos: Qatar riot police push back crowds at fan zone - National | https://t.co/DQ02WWYrkC https://t.co/jhuhM9ch2d,sport
1050,"📰 Ultime news - Parole chiave

Coronavirus #Coronavirus
2020 #2020
Trump #Trump
Covid19 #Covid19
IPhone #IPhone
iPhone 12 #iPhone12
Covid #Covid
Biden #Biden
Ist #Ist
México #México

#NewsByGatfil https://t.co/KhcPMaFsI7",politics
62,Twitter and Facebook are taking extraordinary measures to #censor these #biden #emails https://t.co/SrsrWizEUN,politics
6126,"And now how gladly would I come down from this mast - head and sit on the hatches there where you sit , and listen as you listen , while some one of you reads ME that other and more awful lesson which Jonah teaches to ME , as a pilot of the living God .",other
7459,.,other
8271,Commonwealth Edison Co. was ordered *-1 *-2 to refund about $ 250 million *U* to its current and former ratepayers for illegal rates collected * for cost overruns on a nuclear power plant .,other
6273,"The only fraud involved , cry *T*-1 Mr. Courter 's partisans , is the Florio commercial itself , and so the Courter campaign has responded with its own Pinocchio commercial , produced * by Mr. Ailes .",other
6238,The Constitution guarantees absolute religious freedom .,other
8787,"Act worthy of yourselves .""",other
8680,"The deception could not continue after this ; and an explanation immediately took place , by which both gained considerable amusement for the moment , without any material loss of happiness to either , for Mrs .",other
1872,"In an effort to find the truth about allegations that @Twitter isn't allowing people to share the link to a @nypost article about Hunter Biden, this is what popped up #NYPost #HunterBiden #Biden #Election2020 https://t.co/yYImdZrOKz",politics
8289,"If in any of the States the public security is thought to be threatened by ignorance among the electors , the obvious remedy is education .",other
5910,"Prof. @_SimonBlack on the #FIFAWorldCup from 2018.

“The World Cup is a Crime Scene.”
#WorldCup #WorldCup2022 #MigrantWorkers #FIFAWorldCup2022 https://t.co/u2XguZnLus",sport
920,I wish I had Bruce’s confidence.. ““Donald Trump is going to lose. Joe Biden will win. And our long nightmare will finally end. “ https://t.co/90uGpmFHES #biden #BREAKING #Election2020,politics
5276,"Adnan Custovic out as Kortrijk manager after just 12 games in charge - Get Belgian &amp; Dutch Football News
https://t.co/dr7iRIhI32 #DeNet #worldcup2022 #CristianoRonaldo #cristiano 🐶🐱😹😘😋🤩",sport
870,@justinAB_SF @AdamInHTownTX @TwitterSafety His comment was directed to Twitter for covering up and censoring the article from the #NYPost on behalf of #JoeBiden #HunterBiden #HunterBidenEmails The corrupt BS is being exposed!!!,politics
7231,"FATHER : Oh , bloody hell .",other
779,Take action! #foxnews #wsj #msnbc #politico #cnn #nytimes #Wisconsin #Minnesota #Ohio #Michigan #Pennsylvania #Florida #Trump2020 #joebiden #washingtonpost #Arizona @SenateFloor @SenateGOP @HouseFloor @HouseGOP @realDonaldTrump https://t.co/4aVvT6Rg1c,politics
8793,!.,other
6355,I am sorry I did not know it before ; for I certainly would not have suffered you to give me particulars of a conversation which you ought not to have known yourself .,other
4306,"@AnnieMMedia &amp; @DaunteKCrawford sat down this weekend to talk about the social problems in Qatar ahead of the World Cup. 

Does it impact your excitement ahead of the competition? 

#WorldCup2022 | #SportHead https://t.co/SlaN65lw6d",sport
1171,Hey #VladimirPutin no one cares what you say or what you do. Your puppet boy isn’t getting re-elected. #HunterBiden #JoeBiden #RudyIsARussianAsset #GOPBetrayedAmerica #RepublicansForBiden #SuburbanWomenAgainstTrump #DomesticTerrorism #VoteHimOut2020 #VoteThemAllOut #BidenHarris,politics
5196,#JioCinema if you are taking a job do the shit right.. this is the world cup not a television show . So bad #MukeshAmbani #WorldCup2022 #EcuadorvsQatar,sport
4334,"Always was a card collector but never stickers. Panini Soccer stickers are a thing. It’s on 60 minutes tonight

https://t.co/kfUoAvyKJy

#WorldCup2022 #WorldcupQatar2022 #worldcup #QatarWorldCup2022 #PaniniStickerAlbum #PaniniFIFAWorldCup",sport
8800,"Let us , each of us , now embrace with solemn duty and awesome joy what is our lasting birthright .",other
5719,"Qatar's Karim try to take out Valencia, the star player and captain of #ECU.  #EcuadorvsQatar #WorldCup2022",sport
7105,"Jennings was kept away by the indisposition of her youngest daughter ; and for this party , Marianne , wholly dispirited , careless of her appearance , and seeming equally indifferent whether she went or staid , prepared , without one look of hope or one expression of pleasure .",other
7808,So the LORD scattered them abroad from thence upon the face of all the ear and they left off to build the city .,other
341,"📰 Ultime news - Parole chiave

Covid19 #Covid19
Coronavirus #Coronavirus
Trump #Trump
IPhone #IPhone
COVID19 #COVID19
2020 #2020
iPhone 12 #iPhone12
Covid #Covid
Biden #Biden
Apple #Apple

#NewsByGatfil https://t.co/p9mu9eDqdG",politics
8326,I am charged with a most agreeable office ( breathing rather faster than usual as she spoke .),other
4565,"$WCI next gem to send hard. 
We're gonna be everywhere during #WorldCup2022 : 
- biggest world cup token on ETH
- 1st ever sports leveraged betting platform

Don't miss it @wcierc20 #WCIxFootball ⬇️🚀🚀 https://t.co/rcP6obtoYD",sport
3431,"@EnnerValencia14 was denied a hwad goal but not a leg goal afterwards he Gifts a Head goal to mock the VAR
#QatarWorldCup2022 #WorldCup2022 #WorldcupQatar2022",sport
8616,!,other
3186,"Watch this and tell me how the west has any right to question the morality of this #WorldCup2022

Watch the games and 🤫 #Hypocrites https://t.co/guywhjdzj2",sport
5726,@JioCinema @FIFAWorldCup Jio style of watching #WorldCup2022  watch - buffer - watch - buffer - watch - buffer https://t.co/z866ACJDLA,sport
1253,A simple question. Who are you voting for? #2020Election #DonaldTrump #JoeBiden #uspoli #mapoli,politics
5511,"So every shot on target=goal
#QATECU 
#WorldCup2022",sport
3899,"Thinking of a regular series during the #WorldCup2022 featuring one ""Player of the day"" with a viz (pass/carry/shot/defensive/heat map maybe) or stats of that player posted on the following day. What do you guys think?",sport
6108,( LEAPS TO HIS FEET .),other
8506,"There is something inherently wrong , something out of accord with the ideals of representative democracy , when one portion of our citizenship turns its activities to private gain amid defensive war while another is fighting , sacrificing , or dying for national preservation .",other
5307,"FIFA is morally bankrupt, so it shouldn't be that big of a surprise that they gave the #WorldCup to #Qatar.

They would've been better off giving it to virtually anyone else.
#FIFAWorldCup #FIFAWorldCup2022 #WorldCup2022 #WorldCupQatar2022 #QatarWorldCup2022 https://t.co/fkQ55KmITC",sport
6396,Measured for a leg !,other
8210,"we shall sit and gape at one another as dull as two cats .""",other
3948,"The Qatari national team is losing to its Ecuadorean counterpart, 0-2, in the match that was held between them this evening at Al-Bayt Stadium in the opening of the first group matches of the Qatar World Cup 2022.

https://t.co/6UbVQLiM3O
#QATECU #WorldCup2022",sport
1427,LA CENSURE FRAPPE ENCORE ! FAMILLE #BIDEN SCANDALE EN #UKRAINE https://t.co/XFUAAVafBf,politics
3222,All countries at the #WorldCup2022  looking at Qatar like... https://t.co/UhBy4Fbv7S,sport
6756,"or get out And unless someone wants to talk music , UFC , soccer as you Americans call it , or politics or history then I dont have anyone to talk to PART PART What part of Ark are you from U144 ?",other
5164,"#LSD's “Genius” is #1 on @Spotify's playlist “Ultimate Fifa Soundtrack”.

- Start your #WorldCup2022 day giving streams to Genius! ⚽️ https://t.co/e2Vy6CBBVT",sport
4954,"The best part about Qatar looking so bad is that everyone’s going to be even lower on our chances tomorrow. Especially given our opponent. 

But trust me we are NOT them. I can promise you that. #TeamMelli #WorldCup2022",sport
627,"Trump vs. Biden: How the winner could affect ocean shipping?

#maritime #ocean #shipping #USA #Trump #Biden #Republicans #Democrats #stimulus #Oil #Commodities #sanctions #SaudiArabia #China #decarbonization https://t.co/2JhuzXk6ox",politics
275,"@mommamia1217 @ABC #JoeBiden has been in office longer then I have been alive, with 8 of them as Vice President, when some one says “he is the change we need” I don’t know what you’re talking about. Putting your faith in him, is putting the scorpion on your back, and expecting not to get stung.",politics
4879,"""Market value"" of the national teams playing in the World Cup: 1. England, 2. Brazil, 3. France, 4. Portugal,... See full ranking &gt;&gt;&gt; https://t.co/7mfteqkB3o

#Qatar2022 #WorldCup2022",sport
6166,James A.,other
7755,"And it came to pass , as the camels had done drinking , that the man took a golden earring of half a shekel weight , and two bracelets for her hands of ten shekels weight of gold ; And said , Whose daughter art thou ?",other
6749,Steady !,other
553,BREAKING: #JoeBiden Calls a Lid and Hides in His Basement After Explosive Revelations From #HunterBiden's Recovered Hard Drive https://t.co/6ZjSBMAHzs,politics
8345,"Her husband , but with great humility , did not see the force of her objection . """,other
3896,Enner Valencia to United. Let's go 😎 #WorldCup #WorldCup2022 #FIFAWorldCup #ManUtd,sport
5331,It's obvious that Qatar 🇶🇦 and Ecuador 🇪🇨 will not make it out of the Group Stage #WorldCup2022,sport
5995,"Here is your first Twitter Chosen RequestABet of #WorldCup2022

England have scored 2+ goals in 3 of their last 4 games in major competitions 🤑

Kane has had 8 headed shots on target this season in the Premier League 👀

Thanks for getting involved &amp; good luck! 🤝",sport
5104,"@OddsOnFPL Life is also too short to have watched the 2nd half of that Qatar vs Ecuador game, I’m glad I didn’t.

#WorldCup2022",sport
5166,Well this is one boring game of football #WorldCup2022,sport
5221,"Y'all tried this wen u #Google
 WORLD CUP from @Google i think @elonmusk can too create a mini twitter Javascript game for thee #WorldCup #WorldCup2022 #QatarWorldCup2022 https://t.co/V0BL9e50lI",sport
4507,"Beautiful header puts Ecuador up 0-2. #QATECU #QATvECU 

#WorldCup #WorldCup2022 #WorldcupQatar2022 #CopaDelMundo",sport
6907,"I offered immediately , as soon as my mother related the affair to me , to talk to him myself , and dissuade him from the match ; but it was too late THEN , I found , to do any thing , for unluckily , I was not in the way at first , and knew nothing of it till after the breach...",other
2385,Go onto the NY Post website to read for yourself the story that @Twitter is banning.  #Biden #UkraineGate #HunterBidenEmails,politics
3138,"@wc22updates 1. It's a stupid idea to play in a couple try with no footballing history, in a dessert and in December. #WorldCup2022 is going to be awful.",sport
7047,within the year .,other
1461,"Nature endorses #Biden! 

“Joe Biden must be given an opportunity to restore trust in truth, in evidence, in science and in other institutions of democracy, heal a divided nation, and begin the urgent task of rebuilding the US’s reputation in the world.” https://t.co/G7NZ16FsDn",politics
4096,"Good luck to all those people who have sent me meeting invites for the next month that happen between 10am-midday, 1-3pm &amp; 4-6pm #Tentative #WorldCup2022 #BBCFootball",sport
1482,"#JoeBiden has been caught red-handed. Guilty. Guilty and a liar. Guess what he’ll do next? The #SicilianFlu. If you thought he was befuddled before, you ain’t seen nothing yet. He’ll turn up the dementia to keep the subpoenas and indictments away. Get Kamala Harris on the phone.",politics
6816,GUARD # 1 : Ah .,other
8943,"Taking a few turns on the quarter - deck , he paused to gaze over the side , then slowly getting into the main - chains he took Stubb ' s long spade -- still remaining there after the whale ' s Decapitation -- and striking it into the lower part of the half - suspended mass , ...",other
6501,"And God spake unto Noah , and to his sons with him , saying , And I , behold , I establish my covenant with you , and with your seed after you ; And with every living creature that is with you , of the fowl , of the cattle , and of every beast of the earth with you ; from all ...",other
