,tweet,label
2222,"#Biden involvement in #Ukraine has ALWAYS been suspicious. #HunterBiden got a $50,000 a month with #Burisma without any qualifications. #JoeBiden ends up getting a prosecutor investigating Burisma fired. #HunterBidenEmails only further expose this clear conflict.",politics
4405,"Its called Soccer. 
#FIFAWorldCup
#WorldCup2022",sport
2627,"@HarveyStaub1 #Biden is a danger to himself and our country, a true Patriot that loves America would never vote for this man, he will destroy everything we have fought for.

#BidenGate 

#VoteRedToSaveAmerica2020 https://t.co/1D14VoUipg",politics
7735,"How do you like them ?""",other
1484,I think #Biden should sue Guiliani so the forged emails that he gave to NY Post are investigated. #Trump &amp; Ghouliani keep spreading hoaxes about #HunterBiden while their own kids rake in tax-payer dollars. Hunter’s emails are the 2020 version of Hillary’s emails. https://t.co/oClukAPpXE,politics
2364,"#HunterBidenEmails  #ProudBoys #JoeBiden #DemocratCorruption

https://t.co/iq31WFJpT9",politics
4000,"The last-minute ban on beer sales at #WorldCup2022 stadiums is another salvo in a long-building cultural clash between host country Qatar and its guests, who Qataris fear will pay little heed to their customs and traditions.

From @kbaxter11: https://t.co/8KyRrQBJsE",sport
129,"No matter how smooth #JoeBiden’s voice is, he is the head of the swamp that #Trump is trying to clean up. While we struggle, those we elect collect millions &amp;live in luxury. #tweeter &amp; #facebook will profit largely in money, control &amp; power under a #BidenHarris Administration. https://t.co/8UlfcvpZkt",politics
4767,"Ecuador's forward Enner Valencia (L) celebrates with Ecuador's defender Pervis Estupinan after he scored his team's second goal.

#FIFAWorldCupQatar2022 #FIFAWorldCup #WorldCup2022 #Qatar2022 https://t.co/CscgcO8iFc",sport
1727,Go onto the NY Post website to read for yourself the story that @Twitter is banning.  #Biden #UkraineGate #HunterBidenEmails,politics
7259,""" What do you mean , sir ?",other
3584,Looks like the offside controversy isn't going to matter as Valencia gets his brace. 2-0 to the visitors. #WorldCup2022 #QATvsECU,sport
4858,Celebrate the #FIFAWorldCup2022 with this one of a kind @wallynft for @Qatar2022!  Includes IRL perks like free #VIP  tickets to @XavierMortimer magical show in #LasVegas  https://t.co/aGcfGD10v8 via @opensea #nft #eth #crypto #football #soccer #WorldCup2022 #WorldcupQatar2022,sport
3294,"Ecuador 🇪🇨 double their lead!
And it's a double for Valencia the Ecuadorian captain🔥

#WorldcupQatar2022 #WorldCup #WorldCup2022",sport
3228,Enner Valencia scores his second goal as Ecuador leads hosts Qatar in the opening fixture of the 2022 FIFA World Cup.  #FIFAWorldCup #WorldCup2022 #SokaNiSisi https://t.co/0ItcthOofl,sport
8289,"But I will never desert ye , sir , as Stubb did him .",other
1859,"@FoxNews #McConnell is losing #GOP Senate by not bringing Section 230 to stop high tech censoring, but impeaching Trump for 4 years. Mitch is losing Arizona, North Carolina, Georgia. Mitch is about to become jr Sen from KY. For impeaching Trump for 4 years and for covering #Biden up.",politics
4993,"The Arabs are good at a lot of things but football obviously isn't one of them 

#WorldCup2022",sport
3619,"Wales’ starting XI is objectively better than England’s leaked XI 

Tell me I’m wrong

#WorldCup2022",sport
8539,"Well , the best thing you can do , Flask , is to let the old man alone ; never speak to him , whatever he says .",other
4379,@USMNT Can you also see the excitement in this @thedrunkrobots eyes!? #DrunkRobots #WorldCup2022 #USA https://t.co/SNaVVWUXqV,sport
2483,"#USElection | #JoeBiden reiterated his attacks on #DonaldTrump's handling of the #coronavirus, noting more than 215,000 Americans have died, and criticised the president for backing away from stimulus talks.

https://t.co/xStpAWPosH https://t.co/QS0Jnq0Gx0",politics
4157,"Make £6.50 potential profit on Monday with this Sky Bet offer on England v Iran! #WorldCup2022

SEE HOW: https://t.co/HDK00uIRPy https://t.co/gejgmSWmxO",sport
1480,I voted yesterday! Please vote! #TrumpAttacksBlackWomen #Trump2020 #TrumpIsALaughingStock #Trump #COVIDIOTS #COVID19 #COVID #BidenTownHall #BidenHarrisToSaveAmerica #Biden #VOTE #VoteBlueDownBallot #VoteBlueToSaveAmerica #ACBHearings #GOP #GOPHypocrisy #BarronTrump #BoycottNBC https://t.co/6HV6NwCFYA,politics
5052,Can Qatar even get a shot on goal? #WorldCup2022,sport
6622,"As the war was just in its origin and necessary and noble in its objects , we can reflect with a proud satisfaction that in carrying it on no principle of justice or honor , no usage of civilized nations , no precept of courtesy or humanity , have been infringed .",other
7635,""" Aye , you are the chap , ain ' t ye , that heard the hum of the old Quakeress ' s knitting - needles fifty miles at sea from Nantucket ; you ' re the chap .""",other
4995,"#worldcup2022 #dfs continues on  @DraftKings  Sunday with our first 3 game slate! @gatorguy231 breaks down all the players to consider for the opening showdown slate!

🎥- https://t.co/CImkjb9soG https://t.co/FlXJCjjqu1",sport
1374,#Trump2020! NO SUPER-OLDIE #biden-#resident at the White House! https://t.co/wtr1vdNa7S,politics
4009,Love it 2nd goal more to come please Ecuador 🇪🇨#WorldCup2022,sport
2142,"No one should share or link to the NY Post report

#HunterBiden #HunterBidenEmails #JoeBiden",politics
634,Dem Soldiers: Nets CENSOR NYPost’s Undisputed Biden-Ukraine Bombshell https://t.co/6IljXrljM8 #Biden,politics
8829,Ahh .,other
8894,And we find that children and community are the commitments that set us free .,other
1198,WATCH: Supercut Compilation: Joe Biden Makes Embarrassing Gaffes For 10 Minutes (VIDEO) via @gatewaypundit https://t.co/JXG9aBvlpG #TrumpIsALaughingStock #Trump #JoeBiden #HunterBiden #TrumpPence2020 #TrumpPence2020,politics
4537,"So it's #Pakistani footballs worth it. 
But recitation of #HolyQuran in 92 years is something worth more then once in life time history.
#WorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar2022 #FIFA https://t.co/AFRprv2lv0",sport
3969,"Betting with Betvictor
The Online Gambling Company

1. Opt-In via Offers tab
2. Place your first bet £5
3. Get £30 Bonus
Link below
https://t.co/BvAoi9VlLw

.
18+T&amp;Cs GambleAwear
#WorldcupQatar2022 #WCI #WorldCup2022
#sportsbetting #WorldCup2022 #gamblingtwitter
#HorseRacing'9 https://t.co/V0hhlMCxXA",sport
7146,And we need a new sense of responsibility for a new century .,other
8114,She was convinced that Margaret had fixed on a person whose name she could not bear with composure to become a standing joke with Mrs .,other
1275,"@Leslieoo7 @CarltonWHallESQ He wants us to vote for him, but after that? Well...it is what it is. Herd mentality... yada yada yada. Sorry, #MafiaDon. I voted for #JoeBiden.",politics
1030,"Benedict Arnold, step aside. We have a new prime example for an American traitor: #JoeBiden. #Burisma #HunterBiden #BidenHarris2020",politics
5066,"Check out the mesmerizing display of lights that decorate the Ministry of Interior building! Truly a festive way to commemorate the opening of the World Cup in Qatar. 🤩

#ILoveQatar #Qatar2022 #WorldCup #WorldCup2022 #FIFAWorldCup #FIFAWorldCupQatar #QatarNews #WorldCupQatar2022 https://t.co/rxMTTlmloq",sport
5700,"Adnan Custovic out as Kortrijk manager after just 12 games in charge - Get Belgian &amp; Dutch Football News
https://t.co/dr7iRIhI32 #DeNet #worldcup2022 #CristianoRonaldo #cristiano 🐶🐱😹😘😋🤩",sport
6348,?????,other
1024,"@EricTrump @Pink_About_it #HunterBiden, the son of #Democrat #JoeBiden, paid many $10,000s by
 Ukrainian energy firm #Burisma. Is it #corruption? Influence election, #votingfraud? #KamalaHarris involved? #ObamaBidenGate? Release the #emails. #Hacking #CrackPipeBiden",politics
6511,""" But there was none in the forecastle . ""'",other
6319,"If the question became in any sense or at any time sectional , it was only because slavery existed in some of the States .",other
2140,"The hottest topic right now in USA politics is being actively censured by Facebook and Twitter on questionable grounds. For us, the non US people, the important thing to note is this pathetic behavior of Twitter and FB
#JoeBiden #HunterBiden #NYPost 
https://t.co/Cmb7sd73HP",politics
5908,"Went to see Neymar &amp; end up having one of the best night ever, the rhythm, the people, the joy, the love. This one sport bring so many people together #Worldcup2022 @neymarjr ❤️#QatarWorldCup2022 #Brazil #Qatar https://t.co/aHRYB3bR4t",sport
552,"FINANCIAL TIMES (US)
https://t.co/gLSDVyEPVl #r2p #FinancialTimes #FT #Europe #UE #USA #Macron #Biden #Trump #Queen #UK #FTSE #FTSE100 #London #PrinceWilliam #Coronavirus #Covid #PrinceHarry #PM #BorisJohnson #Meghan #Epstein #Maxwell #Sunak #SoftBank #Beirut #XiJinping #TikTok https://t.co/VEaFZwGiy3",politics
4798,"Qatar World Cup 2022 opening ceremony — in pictures

Qatar opens the month-long football showpiece in style before world leaders and fans

#QatarWorldCup2022  #Qatar2022  #Qatar  #WorldCup  #WorldCup2022 
https://t.co/x9VSysA413 https://t.co/Y62QRvgyxk",sport
4240,"I’m generally allergic to the nationalistic fervour we see in right wing politics, except when it comes to sports. It is a huge faux pas to be flying any other country’s flag on your car during #WorldCup2022, especially if they are playing Canada (looking at you 🇭🇷 fans….)",sport
6916,"And so , through all the thick mists of the dim doubts in my mind , divine intuitions now and then shoot , enkindling my fog with a heavenly ray .",other
3129,Na this commentator dey make dis match sweet.. #QATECU #WorldCup2022,sport
39,"""Believe it or not, #Biden will be the next President of the United States.  #Trump lost the election already due to #COVID19.""

That's just a prediction.  No one knows the future.  We try to predict it to feel larger than life.  Unafraid of being wrong.

https://t.co/AMurxRsiFX",politics
8526,"NEC , one of its largest domestic competitors , said 0 it bid one yen in two separate public auctions since 1987 .",other
4016,#Qatar treating this match like they are gunning for First Place in the #FulmerCup . #BBCWorldCup #FOXWorldCup #WorldCup #WorldCup2022 #FIFAWorldCup #FIFAWorldCup2022 #Qatar2022 #QATECU,sport
8925,"Another thing ; I have heard it said , and I do not much doubt it , that if the jet is fairly spouted into your eyes , it will blind you .",other
3275,Let’s call it American Rugby 🏉 #WorldCup2022 https://t.co/z1rPZvelIZ,sport
6131,"So strongly and metaphysically did I conceive of my situation then , that while earnestly watching his motions , I seemed distinctly to perceive that my own individuality was now merged in a joint stock company of two ; that my free will had received a mortal wound ; and that ...",other
6821,Your promise makes me easy .,other
5460,On me head son #WorldCup2022 https://t.co/rITlzCIdet,sport
1371,#Trump2020 #BLM #obama #VoteRed #BidenHarris2020 #Blacklivesmatter #mikepence #Debates2020 #KamalaHarris #KamalaHarrisVP #biden #riots #hunterbidden #AOC #Trump #IlhanOmar #gavinnewsom #tedwheeler #GretchenWhitmer &gt;&gt; This is only the begining its going to get worse! https://t.co/UaqCjGmJsT,politics
7051,"To Texas the reunion is important , because the strong protecting arm of our Government would be extended over her , and the vast resources of her fertile soil and genial climate would be speedily developed , while the safety of New Orleans and of our whole southwestern fronti...",other
589,"@realDonaldTrump Asshole, it’s been 4 years and you still have NO insurance plan! STFU YOU #LOSER #VOTE #VoteThemAllOut #BIDEN #BidenHarris2020 #FloridaForBiden #JoeBiden #TrumpIsALaughingStock #TrumpIsANationalDisgrace #TrumpIsLosing #ImpeachedTrump #EVIL #MELANIATAPES You’re #trash",politics
7661,"In man , breathing is incessantly going on -- one breath only serving for two or three pulsations ; so that whatever other business he has to attend to , waking or sleeping , breathe he must , or die he will .",other
7058,George ' s decoration than they .,other
2314,I’m going to have #JoeBiden on three televisions and I will have one TV on the football game. No NBC and no Trump https://t.co/MRcOeRN91p,politics
5172,"Sweet Victory
#FIFAWorldCup  #WorldCup2022 
#Qatar #ECU",sport
2476,"@JoeBidenVideos The @FBI has the original

Have Congress call the FBI agent and ask a simple question.

Do you have the HD and if so does the data match?

The fact that #JoeBiden went into his bunker for the full day speaks volume. What will he do tomorrow? Fly 1000 miles to talk to 10 people? https://t.co/jVW9fL7ZvM",politics
